smiles,sdc,sdx,sa,dga,dgp,dgtot
C1=CC=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=CS3)C4=CC=CC=C4Cl,7.792,1.7968,4.1669,-18.2337,-86.263,-99.7533
C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,11.2547,0.916,4.294,-0.2184,-91.1074,-79.0894
C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,7.8377,2.2747,3.924,3.1151,-81.4683,-78.3532
C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F,5.9746,1.0505,3.2374,-14.6485,-69.1554,-74.2547
CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O.Cl,6.9833,8.2318,6.6478,-7.0462,-137.8187,-141.1065
CC1=C[C@@H]2[C@](CC1)([C@]3([C@@H]([C@H]([C@H]([C@@]34CO4)O2)O)OC(=O)C)C)COC(=O)C,13.112,0.7988,5.3576,2.6396,-118.826,-91.4676
CC[C@H]1CN2CCC3CC(C(CC3[C@@H]2C[C@@H]1C[C@@H]4C5=C(CCN4)CC(=C(C5)OC)O)OC)OC,13.1896,1.0458,5.2599,9.8073,-109.071,-93.129
CC[C@@H]1C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)N3CCC(=O)CC3C(=O)N[C@H](C(=O)OC([C@@H](C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CC6=CC=CC=C6)C,26.933,3.8325,12.687,-14.3337,-262.2965,-233.596
C1=CC=C(C=C1)CCN2C=CC3=C(C2=N)C(C4=C(O3)C=CC5=CC=CC=C54)C6=CC=CC=C6,10.4808,0.6619,2.4179,-27.4247,-51.6053,-79.03
C1=CNC(=O)C(=C1C2=CC=NC=C2)N,3.7153,2.6152,3.2216,-9.3308,-60.3662,-69.6971
C1=CC=C(C=C1)C2=C(C(=O)NC=C2)N,3.6088,2.4389,2.5126,-9.2778,-48.7834,-58.0613
CN(C)C1=CC=C(C=C1)C2=C(C(=O)NC=C2)N,5.1315,2.3986,3.4113,-7.515,-63.909,-71.4239
CN(C)C(=O)C1=CC=C(C=C1)C2=C(C(=O)NC=C2)N,6.4845,2.4587,4.0866,-8.0586,-79.3918,-79.6191
C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5,10.5286,1.4714,5.9228,-22.2127,-108.8555,-115.0524
CCN(CC(C)O)C1=NN=C(C=C1)NNC(=O)OCC,8.7223,2.459,5.7115,3.927,-110.313,-87.1065
CN1C(=NN=N1)SC2=NC=NC3=C2C(=CS3)C4=CC(=CC=C4)S(=O)(=O)C,8.6323,0.0,4.1161,-14.99,-77.8037,-71.5719
CCC(=O)NC(C1=CC=CS1)C2=CC(=C3C=CC=NC3=C2O)[N+](=O)[O-],8.4704,1.9282,4.2855,-12.3147,-91.6908,-97.0103
CC1=NC(=CN1C2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],6.4494,0.0,2.9392,-9.5291,-63.5531,-57.5571
C1=CC=C(C=C1)N2C(=O)C3=C(SC=C3C(=N2)C(=O)O)N,4.4031,2.8657,3.9545,-15.0578,-78.953,-83.9015
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,13.0118,1.5147,6.8378,-21.4839,-134.5321,-134.4276
CS(=O)(=O)C1=CC=CC=C1C2=CSC(=N2)N3CCC(CC3)C(=O)N,9.5473,1.4558,4.7118,-6.2903,-93.5955,-86.061
C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CN=CC=C3,7.6877,1.4259,4.2222,-8.1789,-79.0316,-79.3309
CC1=C(C(=NO1)C)C2=CSC(=N2)N3CCC(CC3)C(=O)N,8.189,1.4249,4.5805,-6.1153,-86.1531,-80.8161
C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC(=CC=C3)N,7.1511,2.5894,4.5873,-8.3145,-85.1176,-86.2502
CC(=O)NC1=CC=C(C=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,9.1028,1.9805,5.0331,-7.8992,-96.7426,-97.4181
CN(C)C(=O)C1=CC=CC(=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,10.2347,1.389,5.0948,-6.9062,-98.0922,-88.9465
CS(=O)(=O)C1=CC=C(C=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,9.7195,1.4343,4.7515,-6.2937,-94.3669,-85.9384
CS(=O)(=O)C1=CC=CC(=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,9.8596,1.5357,4.8559,-6.2826,-96.4084,-87.7353
C1CC12CN(C[C@@H]2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5C[C@@H]5F)F,8.8271,2.3322,5.6153,-9.0465,-116.7008,-119.1787
CCCN1CC2=C(NC1)N(C(=S)NC2=O)CC3=CC(=C(C=C3)OC)OC,9.918,1.5019,5.5083,-4.487,-107.3117,-105.4265
C1CN(CCN1)C2=CC(=O)N3C(=N2)SC(=N3)C4=CC(=CC=C4)NC(=O)CN,8.4036,2.8756,6.365,-11.8968,-117.3039,-116.0426
CC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCC(=O)NC4=CC=CC(=C4)C(=O)O,10.3497,2.335,5.324,-19.726,-106.4609,-120.8159
CN(C)C(=O)C1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Br,9.6826,0.0,3.7076,-4.3762,-73.9482,-61.3002
C1CN(CCC1C(=O)N2CCOCC2)C3=NC(=CS3)C4=CC=C(C=C4)Br,10.881,0.0,4.2722,-5.5439,-86.9742,-73.9123
C1CN(CCC1C(=O)N2CCNCC2)C3=NC(=CS3)C4=CC=C(C=C4)Br,10.4382,0.5208,4.5819,-5.4353,-89.2429,-78.5057
C1CN(CCC1C(=O)N)C2=NC=C(S2)Br,5.6814,1.4362,3.56,-0.5515,-67.9319,-61.5272
C1CN(CCC1C(=O)N)C2=NC=C(C=N2)Br,6.961,1.4398,4.2358,-1.1416,-80.0144,-63.3507
C1CN(CCC1C(=O)N)C2=NC=CC(=N2)Cl,6.5998,1.4905,4.0933,-1.3963,-76.5362,-62.1037
C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC=C(C=C3)N,7.2306,2.6051,4.6065,-8.3174,-85.6194,-85.7831
COC1=C(C=C(C=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N)OC,9.536,1.3608,4.8359,-6.7557,-95.216,-90.3866
COC1=CC(=CC(=C1OC)OC)C2=CSC(=N2)N3CCC(CC3)C(=O)N,10.5856,1.4056,5.4803,-6.0724,-108.6627,-99.7046
CC(C)OC1=CC=C(C=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,9.2724,1.3427,4.3466,-5.2145,-85.1767,-81.8266
CC(C)(C)OC(=O)NC1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Br,10.3801,0.6684,4.4883,-2.3188,-90.5969,-74.5987
CC(=O)N1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Br,8.5871,0.0,3.4302,-6.6042,-68.1251,-57.7864
C1CN(CCC1N)C2=NC(=CS2)C3=CC=C(C=C3)Br,6.5565,1.0019,3.2455,-4.5126,-61.5748,-57.483
C1CN(CCC1C2=NNN=N2)C3=NC(=CS3)C4=CC=C(C=C4)Br,7.9447,0.871,3.9548,-11.3859,-73.2881,-65.793
CC(=O)NC1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Br,8.6963,0.5212,3.7095,-5.3612,-73.5829,-70.9995
C1CN(CCN1C2=NC(=CS2)C3=CC=C(C=C3)Br)C(=O)C4=CC=CO4,9.6854,0.0,4.0231,-13.3173,-81.8353,-71.8137
C1CN(CCN1C2=NC(=CS2)C3=CC=C(C=C3)Br)C(=O)C4=CC=CC=C4,9.9244,0.0,3.4717,-13.3817,-70.7505,-67.0642
CS(=O)(=O)N1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Br,9.2714,0.0,3.7859,-3.7601,-76.2687,-53.5164
C1CN(CCN1C2=NC(=CS2)C3=CC=C(C=C3)Br)C(=O)N,7.6463,1.5137,4.2959,-7.7881,-82.1964,-74.3616
CN=C1CN=C(C2=C(N1)C=CC(=C2)Cl)C3=CC=CN3,6.0553,1.5176,3.5244,-10.6134,-65.0463,-72.1574
CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=NC=CN=C4C=C3,8.8475,0.6647,3.8526,-14.5477,-69.1611,-80.9723
CN1C2=C(C3=C1C(=O)N(N=C3)CC4=CC(=CC=C4)N)SC(=C2)S(=O)C,8.4583,1.3262,4.5551,-15.1065,-87.8004,-85.1732
C1=CC(=CC(=C1)N2C=CC=C2/C=C/3\C(=O)N(C(=O)N3)C4=CC(=CC=C4)Cl)C(=O)O,8.6413,1.9754,4.9379,-20.2283,-103.6189,-115.3835
CC(=O)C1=CC=C(C=C1)N2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)NC(=O)C4,11.6249,0.8913,4.9708,-10.9201,-102.0878,-93.5624
CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC=C(C=C3)C(F)(F)F,9.7127,0.7552,4.5277,-4.8642,-92.0325,-79.4707
C1CN(CCC1C(=O)N)C2=NC=C(S2)C3=CC(=CC=C3)N4CCOCC4,10.3283,1.3045,5.0299,-7.5502,-96.8563,-92.7091
C1COC2=C(C=C(C=C2)C3=CC(=NC=N3)N4CCC(CC4)C(=O)N)OC1,10.6659,1.3659,5.5085,-10.6671,-107.2674,-102.7592
C1COC2=C(C=C(C=C2)C3=CN=C(S3)N4CCC(CC4)C(=O)O)OC1,10.2622,0.9179,4.6789,-10.2116,-97.3617,-95.6944
COC1=C(C=C(C=C1)C2=CN=C(S2)N3CCC(CC3)C(=O)N)OC,9.5133,1.3608,4.7909,-6.7715,-94.2717,-90.0958
C1CN(CCC1COC2=CC=CC3=C2C(=NC(=N3)N)N)CC4=CC=CC=C4F,8.8475,3.1184,5.3914,-9.6689,-103.4052,-108.4792
C1COC2=C(C=C(C=C2)C3=NN=C(S3)N4CCC(CC4)C(=O)N)OC1,9.6997,1.3979,5.1845,-10.1248,-101.2618,-96.7371
CC1=CSC2=C1C(=O)N(C(=O)N2CC3=CC=CC=C3)O,6.48,1.171,3.0819,-12.5731,-64.9194,-63.0612
CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C,23.9777,1.6648,9.3213,-2.6872,-198.2456,-160.5919
CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC=C(C=C3)N,8.1758,1.8737,4.5528,-8.663,-82.6807,-84.8247
CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N,7.8121,2.4691,3.2335,14.5867,-68.281,-53.6943
CCOC(=O)C1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NCCC4=CN=CN4,10.3972,1.3153,5.8694,-16.558,-112.485,-108.3581
CC(=O)C1=CC=C(C=C1)N2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)N(C(=O)N4C)C,13.6675,0.0,5.6664,-10.2564,-114.0674,-84.0012
CC(=O)C1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)NC(=O)C4,11.0108,0.8443,4.6106,-13.7558,-93.719,-97.8272
CC(=O)C1=CC=C(C=C1)N2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)NC(=O)N4,10.8667,1.8529,5.6828,-12.2341,-114.2541,-104.1971
CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO,7.4526,2.6014,5.3055,-5.7654,-107.8575,-103.0542
CN(C)[C@@H]1CCN(C1)C2=CC=CC(=C2)NC3=NN4C(=O)C5=CC=CC=C5N=C4S3,8.9366,0.7729,4.5502,-16.7538,-83.6288,-88.0103
CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=CC=CC=C4Br)C(=O)NC5=CC=CC=C5Cl,9.1485,2.248,4.951,-20.9456,-97.2325,-111.5676
C1=CC(=C(C=C1NC(=O)NC2=NN=C(S2)C3=CC=NC=C3)C(F)(F)F)F,6.0229,1.7587,4.5459,-10.743,-91.8723,-97.7037
C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NC3=CC=CC(=C3)C(F)(F)F,9.0557,1.7151,4.2504,-12.4019,-94.3506,-96.2489
CCNC(=O)C1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NCC4CCCO4,10.0404,1.4309,5.3385,-10.9501,-104.4321,-105.1897
CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=CC=CC=C4Br)C(=O)NC5=NN=CS5,7.8407,2.3798,5.5325,-22.0444,-104.0069,-118.9141
C1CC(C2=C(C1)N(N=C2)C3=C(C=C(C=C3)F)F)NC(=O)C4=CC=CC=C4,9.156,0.6672,3.706,-13.737,-79.2099,-88.7013
CN(C)CC(=O)NC1CCCC2=C1C=NN2C3=C(C=C(C=C3)F)F,9.4695,0.7136,4.6091,-3.6275,-93.2519,-87.8917
CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F)C,10.3115,0.7198,4.6278,-3.8555,-93.9839,-79.4478
C1CN(CCN1C2=CC=C(C=C2)C(F)(F)F)C(=S)NC3=CC=CC=N3,9.0134,0.6625,4.2472,-5.8674,-86.264,-76.6431
COC(=O)C1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F,11.2275,0.6812,5.5542,-5.7285,-114.3161,-97.2855
C1CN(CCN1C2=CC=CC(=C2)C(F)(F)F)C(=S)NC3=NC=CC4=CC=CC=C43,9.6905,0.6627,4.2248,-11.2717,-86.4778,-82.3875
CC1=C(C2(CCCC2)N=C(N1)NC3=NC4=CC=CC=C4O3)C(=O)NC5=NN=CS5,8.6721,2.2968,5.7035,-18.1142,-105.2101,-118.5713
CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=NN(C=C4Cl)C)C(=O)NC5=NN=CS5,8.1113,2.4897,6.3666,-21.1981,-116.3972,-128.7278
CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=C(C=NN4)Cl)C(=O)NC5=NN=CS5,6.5969,3.3458,6.2889,-22.2164,-115.2995,-131.5304
COC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=O)NC3=CC=CC(=C3)C(F)(F)F,9.5927,1.7991,4.6832,-11.7261,-103.6423,-104.3907
CC1=CC(=C(C=C1)C(=O)N2CCC3=C(C(=CC(=O)N3CC2)OC)C(=O)N(C)CC4=CSC=N4)C,14.8794,0.0,5.9908,-11.3422,-120.5024,-104.586
CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CCN(C)C,14.2232,1.4926,7.0329,-17.9133,-136.2206,-150.3154
C1=CC(=C(C(=C1)Cl)C2=C3C=CC(=NN3C=NC2=O)SC4=C(C=C(C=C4)F)F)Cl,6.8148,0.0,3.2581,-14.2085,-70.3251,-75.5803
C1=CC=NC(=C1)SC2=CC=C(O2)/C=N/NC(=O)C3=CC=NC=C3,7.4329,0.7987,3.8092,-14.1187,-74.2783,-84.1866
C1CC(C2=C(C1)N(N=C2)C3=C(C=C(C=C3)F)F)NC(=O)C4=CC=C(C=C4)C5(N=N5)C(F)(F)F,10.5392,0.7168,5.1996,-13.895,-110.521,-104.8113
CC1=C(C=CC(=C1)SCC2=C(N=C(S2)C3=CC=C(C=C3)C(F)(F)F)C)OCC(=O)O,10.3191,1.0138,4.2239,-5.7412,-95.1726,-86.9804
C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)Cl)C(F)(F)F,8.6696,0.674,3.5511,-13.9348,-75.8466,-76.2443
C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)C(F)(F)F)C(F)(F)F,9.6814,0.7437,4.3412,-11.8663,-95.9158,-85.2505
CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=CC=NC=C3)C,8.4399,0.5839,3.9249,-7.5351,-70.7218,-73.7001
CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=C3)F)F)C,9.2464,0.6277,4.1572,-5.9869,-83.274,-82.4941
CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)CC3=CC(=CC=C3)C(F)(F)F)C,10.7518,0.7397,4.7488,-1.2977,-96.524,-78.3335
CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=C3)C(F)(F)F)[N+](=O)[O-])C,11.4209,0.7335,5.3875,-4.8246,-112.1982,-96.4344
CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=CC(=NC4=CC=CC=C43)C(F)(F)F)C,10.5381,0.6196,4.8887,-9.3067,-96.5831,-85.7885
CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3,13.611,1.4719,6.9627,-17.3081,-135.895,-134.6482
CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C,12.9887,2.7988,7.883,-12.0291,-156.4581,-134.5691
C1CC(C2=C(C1)N(N=C2)C3=CC=C(C=C3)O)NC(=O)C4=CC=CC=N4,8.5149,1.4279,4.1826,-15.615,-82.7075,-91.9233
CC(=O)NC1=CC=C(C=C1)OCC2=CN(N=N2)CC(=O)C3=CC=C(C=C3)O,10.7449,1.4663,5.3491,-13.1908,-109.3241,-109.088
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N(C)C(=O)CC3=CC(=C(C=C3)Cl)Cl,9.6836,1.0783,4.6072,-8.4534,-96.0553,-88.2218
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)C(=O)NCC3=CC(=C(C=C3)Cl)Cl,8.6723,1.8206,4.6574,-9.4509,-96.5107,-97.0271
C1CN(CCN1C2=CC=CC(=C2)C(F)(F)F)C(=S)NC3=CC4=CC=CC=C4C=N3,10.2645,0.6799,4.4148,-11.2637,-90.867,-85.4044
CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=CC(=NC4=C3C=C(C=C4)C(F)(F)F)C(F)(F)F)C,12.1269,0.765,6.0506,-5.6951,-125.4843,-101.9619
CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,10.7186,0.8234,5.4363,-1.2559,-114.8843,-91.8441
CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=C3)Cl)Cl,8.1754,0.6383,3.6369,-5.4055,-70.4213,-70.1407
CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=C3)C(F)(F)F)[N+](=O)[O-],11.1622,0.7204,5.2907,-5.8217,-110.6325,-96.4704
CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=N3)C(F)(F)F)Cl,10.0589,0.7901,5.2639,-3.3707,-105.2599,-86.2154
COC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,11.005,0.7358,5.7893,-1.5828,-122.362,-102.0607
COC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=N3)C(F)(F)F)Cl,10.5166,0.8659,5.7839,-3.6941,-116.29,-99.0791
CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=C3)C(F)(F)F)Cl)C,10.2708,0.7284,4.7695,-2.3221,-97.595,-81.2506
CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=C3)Cl)F)C,8.9354,0.6316,3.9196,-5.1952,-77.2368,-75.4017
C[C@]12[C@](C[C@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,9.7059,2.3107,5.3212,-27.7273,-109.6941,-126.3043
COC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=O)NC3=CC(=CC=C3)S(=O)(=O)C(F)(F)F,10.4627,2.0022,5.4636,-10.8921,-119.2909,-111.8276
C1=CC(=CC=C1NC(=O)CC2=CC(=C(C=C2)Cl)Cl)S(=O)(=O)NC3=NOC=C3,7.9556,1.7804,4.5397,-10.4487,-94.5213,-96.1792
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)Cl)F,8.8894,1.6693,4.9166,-10.2379,-102.9171,-103.7164
CC1=CC(=NO1)N[S+](=O)(C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)F)F)[O-],8.9895,1.5799,4.9575,-9.7788,-106.5339,-106.1874
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)F)Cl,8.7821,1.7901,4.8674,-10.2381,-101.9885,-102.8096
CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)S(=O)(=O)N)C,9.9855,2.4835,4.6127,-16.7724,-93.8058,-102.9541
CCCCC1CCC(CC1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,9.7243,1.5399,4.2447,-1.7511,-86.4708,-82.2028
C1CCC2=C(C1)N=C3CCCCC3=N2,5.2645,0.0,1.6555,-3.3899,-30.085,-29.9534
CC1C(OC2=C(C1=O)C(=C3C(=C2)C(=C(C=C3O)O)C4=C(C=C(C5=C(C6=C(C=C54)OC(C(C6=O)C)C)O)O)O)O)C,10.432,5.8076,7.402,-23.6119,-163.8107,-187.4226
CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4C)N,9.2159,3.3577,6.628,-6.4967,-130.0241,-116.3907
CC1=C2C=CN=CC2=C(C3=C1NC4=C3C=C(C=C4)OC)C,6.6348,0.5856,2.4036,-16.3372,-47.239,-63.5762
COC1C(CC2CN3CCC4=C(C3CC2C1CO)NC5=C4C=CC(=C5)OC)O,10.6422,1.8654,5.1079,-2.253,-106.2648,-108.5177
CC1CCC2C(C3(C1(C=CC3=O)O)C)OC(=O)C2=C,8.1199,0.6489,3.0192,-1.6565,-67.8373,-62.208
CN1C2=C(C(=O)N(C1=O)C)NC(=O)N2,4.9106,2.1132,4.3131,-7.3248,-82.9236,-73.6598
C1=CN(C2=C1C(=O)NC=N2)C3C(C(C(O3)CO)O)O,6.0365,3.824,5.4854,-3.3989,-113.0527,-109.8478
C1=CC(=CC=C1NC2=CC=NC=C2)NC(=O)C3=C(C=C(C=C3)NC4=C5C=C(C=CC5=NC=C4)[N+](=O)[O-])[N+](=O)[O-],12.2807,2.4194,6.6106,-28.9099,-136.1727,-153.5452
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CS2,6.3736,1.6931,3.919,-7.3426,-78.1716,-80.7328
C1CN(CCN(C1)C2=CC3=C(C=CC(=C3N=C2)O)C(=O)O)CCC4=CC=CC5=CC=CC=C54,11.4761,1.914,4.8261,-16.6489,-99.0429,-109.3274
CC1=NN(C2=C1C(=C(C(=N2)N)C#N)C3=CC(=C(C=C3)O)OC)C4=CC=C(C=C4)F,8.3163,2.7517,5.3601,-22.9185,-104.4013,-119.2341
CC(C)(C1=CC=C(C=C1)C2=CC(=CC=C2)C(F)(F)F)NC3=NC(=NC4=CC=CC=C43)C5=CC=CC=C5C(F)(F)F,13.0077,0.5293,4.725,-15.4009,-106.4768,-93.2589
C1=CC(=C(C=C1NC(=O)NC2=NN=C(S2)C3=CC=NC=C3)C#N)C4=CNN=C4,6.9536,2.5828,5.3675,-25.7873,-97.4847,-123.8863
CC1=C2C(=CC=C1)C(=CC(=N2)C3=CC(=C(C=C3)C)C)C(=O)NC4=CC=C(C=C4)S(=O)(=O)N,10.5292,2.3618,4.5795,-15.78,-92.9636,-101.6261
C1=CC(=CC=C1NC(=O)CC2=CC(=C(C=C2)Cl)Cl)S(=O)(=O)NC3=NN=CS3,7.3829,1.7528,4.3865,-10.0172,-88.8195,-93.6622
C1=CC(=CC=C1NC(=O)CC2=CC(=C(C=C2)Cl)Cl)S(=O)(=O)NC3=CN=CN=C3,9.0572,1.6515,5.1307,-10.5623,-103.3948,-102.8475
CC1=NN(C2=NC=CC(=C12)C3=CC(=C(C=C3)O)OC)C4=CC=C(C=C4)C(F)(F)F,9.6226,0.9002,4.4189,-14.8652,-94.375,-90.4537
CC1=NN(C2=NC=CC(=C12)C3=CC(=C(C=C3)O)OC)C4=CC=CC(=C4)C(F)(F)F,9.699,0.7643,4.4148,-14.8574,-94.3587,-90.3054
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,10.1976,7.1205,8.5804,18.6544,-190.185,-159.8377
C1CNCCC1NC2=CC=CC(=N2)C3=CN=C4N3C=C(C=C4)Cl,7.7382,1.0328,4.2486,-10.5553,-77.9139,-78.3877
CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC=C(N4C3=NC=N4)C5=CC=C(C=C5)C(=O)N,10.8013,2.3005,6.0234,-17.8907,-110.8676,-110.8695
CC1=CC(=NO1)NC(=O)NC2=C(C=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)Cl,10.8192,1.7224,6.0574,-17.3055,-122.7381,-133.6598
CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)NC3=C4C=NN(C4=NC(=N3)C5=CN=CC=C5)C,12.2319,1.2958,6.6093,-21.0872,-129.6183,-127.1894
CC(C)(CCC1=CC=C(C=C1)OCC2=CC(=C3C(=C2)C=CC=N3)C4=CC(=CC=C4)OC(F)F)O,12.4546,0.6359,3.9415,-10.2078,-90.4044,-87.2598
C1=CC=C(C(=C1)C(=O)NC2=CC(=CC=C2)S(=O)(=O)C(F)(F)F)NC(=O)C3=CC=CC=C3OCC(F)(F)F,11.5993,1.9712,6.3045,-7.1854,-141.0836,-116.6839
CCOC1=CC=CC=C1C(=O)NC2=C(C=NC=C2)C(=O)NC3=CC(=CC=C3)S(=O)(=O)C(F)(F)F,11.157,2.0131,6.1209,-9.8342,-130.218,-122.4197
CCOC1=CC=CC=C1C(=O)NC2=C(N=CC=C2)C(=O)NC3=CC(=CC=C3)S(=O)(=O)C(F)(F)F,10.9491,2.2311,6.1799,-9.822,-131.5778,-118.8935
CCOC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=O)NC3=CC(=CC=C3)S(=O)(=O)C(F)(F)F,11.2604,1.957,5.6078,-9.7764,-122.6496,-112.8855
CN1C2=C(C=CC(=C2)C(=O)NCCN3CCCC3)[S@@](=O)C4=CC=CC=C4C1=O,11.3358,0.5487,4.7951,-9.4175,-97.2486,-101.5834
CN1C2=C(C=CC(=C2)C(=O)NCC3=CN=CC=C3)[S@@](=O)C4=CC=CC=C4C1=O,10.6865,0.6481,4.5015,-17.3858,-92.5418,-105.4107
