mol_idx,smiles,half-life,sdc,sdx,sa,dga,dgp,dgtot
424,O=C1Nc2ccc(Cl)cc2/C1=C\c1cc(Cl)c(O)c(Cl)c1,30.0,4.3614,1.9787,5.1937,-10.2137,-59.106,-69.3197
1863,Cc1cc(SCC(=O)c2ccccc2)n2ncc(-c3ccccc3)c2n1,3.77,8.865,0.0,3.6408,-16.6464,-55.0696,-61.9306
1692,COc1ncccc1-c1cc2c(ccn2C(C)C)c(C(=O)NCc2c(C)cc(C)[nH]c2=O)n1,5.49,11.1125,1.5235,7.9156,-13.9767,-111.4752,-115.3725
2320,CCOc1ccc(CCNC(=O)c2cc3ccccc3n2Cc2cc(C)cc(C)n2)cc1OCC,1.7,12.4254,0.5139,6.5486,-11.6449,-88.6179,-90.6242
891,CCN1CCN(C(=O)CCCn2nc(C)c3c(C)n(-c4ccc(C)cc4)nc3c2=O)CC1,22.2,13.6388,0.0,7.3519,-5.7519,-106.6133,-80.2631
66,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,30.0,8.6415,1.2624,3.5995,-10.327,-54.9397,-65.2667
1695,Cc1c(Cl)cccc1NC(=O)CNS(=O)(=O)c1cccs1,5.47,7.2531,1.754,6.3488,-3.3105,-78.2615,-74.8047
1595,Cc1nn(CCc2nc(-c3ccc4ccccc4c3)cs2)c2[nH]c(=O)cc(C(F)(F)F)c12,6.4,10.2516,0.9279,7.922,-18.2368,-95.6779,-98.69
917,CSc1nc(N)cc(Oc2ccc(-c3nc(Nc4cccc(C(F)(F)F)c4)n[nH]3)cc2)n1,21.24,8.4882,3.3163,9.3841,-14.785,-124.533,-115.7824
1838,NC(=O)C1CCN(c2nc(-c3ccccc3Cl)cs2)CC1,4.02,7.4196,1.3655,5.164,-6.5975,-71.8392,-71.9887
231,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)n(C)c(=O)n4C)CC2)cc1,30.0,13.8232,0.0,8.8718,-10.2535,-115.2791,-84.3084
1623,CCc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1cccc(C#N)c1,6.1,11.9732,2.369,9.6204,-13.654,-122.0845,-127.4444
1221,COc1cc(NC(=O)c2cc(-c3ccccc3O)no2)cc(OC)c1OC,12.54,9.3208,1.7655,8.8959,-13.5174,-106.5417,-108.9454
1223,Cc1cc(CNC(=O)c2ccc3c(c2)n(CC2CC2)c(=O)n3C2CCCCC2)on1,12.37,11.6651,0.7131,7.252,-10.9143,-99.0395,-85.1224
946,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,20.5,12.1176,0.8314,10.058,1.7517,-104.0247,-90.3729
1360,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,9.75,6.5646,1.0028,5.638,-9.205,-60.8077,-70.0127
773,Oc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,28.0,7.4502,1.6993,6.037,-19.825,-83.3054,-97.9607
2432,O=C(COc1ccccc1)NCC(c1cccs1)S(=O)(=O)c1ccc(Cl)cc1,1.44,10.2254,0.9418,7.1471,-9.2192,-84.3261,-81.0569
1311,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,10.33,13.8144,1.9319,11.6514,-17.2859,-146.9835,-163.3694
375,O=[N+]([O-])c1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O,30.0,7.7026,2.8272,7.838,-13.8017,-97.8551,-104.3741
2172,COc1cc(OC)cc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1,2.09,9.5573,1.3313,7.2369,-6.7661,-96.0034,-96.4117
1573,CCOC(=O)c1ccc(NC(=O)N2Cc3[nH]cnc3C[C@H]2c2nc(C(C)C)no2)cc1,6.65,12.6989,1.2993,9.6923,-12.0997,-133.427,-111.7177
1478,COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccccc3Cl)CC2)n1,7.9,11.5873,0.9155,7.2147,-13.7718,-101.8025,-92.6865
298,O=C(O)c1ccc(O)c2ncc(N3CCCN(CCc4cccc5ccccc45)CC3)cc12,30.0,11.2659,1.8401,7.1521,-16.6619,-97.3037,-107.8606
599,Cn1cc(Nc2cnccc2C(=O)O)c2cccnc21,30.0,6.5707,1.8452,5.8154,-14.1527,-83.561,-92.8689
2054,CCOC(=O)Cc1ccc(NC(=O)n2ncc3cc(Cl)ccc32)cc1,2.5,9.1647,0.6972,6.8336,-10.8735,-85.4484,-79.3854
100,O=C(Nc1ccc2oc(-c3ccncc3)nc2c1)c1ccccc1Cl,30.0,7.5881,0.7121,5.4299,-19.1357,-74.3633,-85.5087
875,O=C(Nc1ccc(C(=O)Nc2nccs2)cc1)c1ccc2ccccc2c1,23.0,8.0523,1.3995,5.0937,-20.9273,-72.6948,-93.807
1293,O=C1CCCC2=C1C(C1CCCCC1Cl)N=C(NC1NC3CCCCC3S1)N2,10.9,9.9154,1.8069,6.7375,1.7598,-95.1149,-93.3552
2041,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2ccccc2)cc1,2.6,8.7343,1.7784,6.2924,-13.6836,-85.5463,-92.0301
530,NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,30.0,7.5373,2.6444,8.0916,-12.246,-102.377,-96.5613
1915,COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)c1cccc(-n2cccc2)c1,3.37,13.0038,0.8441,9.5161,-11.5195,-119.4549,-109.1106
1303,Cc1ccccc1C(=O)Nc1nc2c(s1)CC(C(C)(C)C)CC2,10.5,7.0843,0.6741,3.1329,-3.7116,-45.6982,-48.0183
1356,CCOC(=O)N1CCc2c(sc(NCc3sccc3C)c2C(=O)Nc2cc(Cl)ccc2OC)C1,9.8,12.053,1.8461,9.4528,-10.3552,-117.1082,-105.547
637,O=C(c1ccc(-c2ncc3cnc(-c4ccccc4)cn23)cc1)N1CCS(=O)(=O)CC1,30.0,12.6183,0.0,7.174,-19.962,-98.8174,-95.9796
2225,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(Cl)c(Cl)c1,1.9,8.3027,0.0,4.0548,-8.292,-58.4981,-50.0614
186,NC(=O)C1CCN(c2nc(-c3cccc(N)c3)cs2)CC1,30.0,7.1587,2.6364,5.5331,-8.3216,-85.142,-86.038
1958,CCn1c(SCc2ccc(C#N)cc2)nnc1-c1cccc(Cl)c1,3.0,8.5118,0.0,3.6801,-13.059,-57.3156,-53.77
1005,CC(NCc1ccc2c(c1)nc(NC(=O)c1ccc(-c3cn[nH]c3)s1)n2CC(C)(C)O)C(C)(C)C,18.82,10.4567,2.4896,7.5432,-5.7201,-111.9473,-112.2
1415,O=C(c1nc(-c2ccc(Cl)nc2)c2ccccn12)N1CCCC1,8.91,8.2299,0.0,4.8969,-13.4735,-70.3239,-57.9901
2099,CCOc1ccccc1N1CC(c2nc3ccccc3n2CCOc2ccc(C(C)(C)C)cc2)CC1=O,2.34,13.9456,0.0,6.4768,-13.6944,-88.5359,-82.0443
1832,CCCCN(CC)CCCNC(=O)c1ccc2c(c1)N(Cc1ccc(C)cc1)C(=O)c1ccccc1S2,4.06,13.5518,0.5267,6.4294,-5.9601,-90.0822,-88.4456
512,O=C(Nc1ncc(-c2ccccc2)s1)c1ccc(-c2cccc([N+](=O)[O-])c2)o1,30.0,8.0315,1.0886,6.3721,-21.4331,-76.5733,-90.866
1781,COc1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,4.45,10.5862,0.6758,4.2475,-24.2365,-70.4945,-90.0859
1217,CCc1cccc(-n2nnc(-c3nsc(NC(=O)c4cccc(OC)c4)n3)c2C)c1,12.76,9.6765,0.7624,5.8006,-16.7282,-86.0843,-89.4486
1438,CC(C)(C)c1ccc(C(=O)N2CC(=O)Nc3ccc(F)cc3C2c2ccc(F)cc2)cc1,8.57,11.6855,0.8813,7.9094,-12.4915,-90.125,-93.1618
2109,Cc1ccc(C)c(CN2C(=O)c3ccccc3[S+]([O-])c3ccc(C(=O)N4CCN(c5ccccc5F)CC4)cc32)c1,2.32,16.171,0.0,9.6983,-20.5489,-111.9318,-114.1905
608,O=C(Cc1ccc(Cl)cc1)Nc1cnccc1C(=O)O,30.0,6.5163,1.9501,6.5659,-7.7583,-80.9586,-88.7169
1741,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12,4.99,15.8929,2.2327,10.8447,-2.1029,-141.9466,-115.9897
2420,O=C(c1cccs1)c1nonc1C(=O)c1cccs1,1.49,4.2345,0.0,3.4072,-14.5564,-44.8032,-49.194
152,CCCNC(=O)[C@H]1O[C@H]1C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)OC)C(C)CC,30.0,14.3754,1.309,11.6148,8.2681,-141.9339,-99.657
1605,CCN1C(=O)c2ccccc2[S+]([O-])c2ccc(NC(=O)Cc3ccc(F)cc3)cc21,6.3,11.4026,0.5957,8.7609,-14.2095,-96.794,-106.0614
1930,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(F)cc1,3.2,8.8512,0.0,4.4198,-10.6194,-62.1552,-56.594
1954,NC(=O)C1CCN(c2nc(-c3ccccc3F)cs2)CC1,3.04,7.7865,1.3887,6.0272,-7.3842,-78.6671,-80.073
1936,Cc1cccc(-c2cc(NC(=O)c3ccccc3C)n(-c3ccccc3)n2)c1,3.18,9.3425,0.7264,3.6571,-18.9247,-57.0647,-72.661
2304,NC(=O)C1CCN(c2nc(-c3ccc4c(c3)OCO4)cs2)CC1,1.7,8.5342,1.4641,6.8363,-12.2942,-91.8843,-87.6176
24,Nc1c(-c2ccccc2)cnc2c(-c3ccccc3)cnn12,30.0,6.2543,1.4974,2.82,-20.0156,-52.1297,-63.6779
159,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,30.0,8.1239,0.0,5.0919,-2.3556,-64.0168,-47.5264
1558,Cc1ccccc1CN1C2=NCCN2C(=O)C2=C1CCN(Cc1ccccc1)C2,6.82,11.6745,0.0,4.6465,-14.4439,-72.9589,-63.8479
332,COc1cc(Cl)cn2c(-c3cccc(NC4CNC4)n3)cnc12,30.0,7.4637,1.2685,5.8505,-12.0997,-86.5047,-84.9275
1038,COc1cccc(C(=O)Nc2nc(-c3nnn(-c4cc(C)ccc4C)c3C)ns2)c1,17.61,9.7628,0.8053,5.7317,-16.8326,-86.0612,-92.5115
2418,COc1ccccc1N1CCN(CCN(C(=O)c2ccc(I)cc2)c2ccccn2)CC1,1.49,13.5628,0.0,7.4371,-9.411,-100.1758,-88.8164
2249,Cc1ccc(C2=CSC(NC(=O)CSc3nncn3C)=NN2)cc1,1.8,7.5613,1.599,5.0177,-8.7707,-79.4648,-75.011
2038,Cc1ccc(N2CCC(CNc3nc(-c4ccccc4C(C)C)ncc3C)CC2)cn1,2.6,11.6155,0.5132,4.1664,-7.7218,-75.881,-73.6165
2481,Nc1c(S(=O)(=O)c2cccs2)c2nc3ccccc3nc2n1Cc1ccccc1,1.27,8.0984,1.5082,5.3618,-22.9202,-80.1255,-88.7642
1935,Oc1ccc(CNc2ccc(F)cc2F)c2cccnc12,3.19,6.2956,1.9441,6.237,-12.1108,-72.3473,-84.4581
643,COc1ccc(-c2nc(-c3c(C)noc3C)cc3c2cc(C)n3CCN(C)C)cc1OC,30.0,12.0607,0.0,6.8444,-9.9742,-95.3879,-93.831
1284,COc1ccc(-c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)cc1F,11.0,10.7263,0.6339,7.354,-23.849,-94.664,-110.3655
312,CC(C)(O)CCc1ccc(OCc2cc(-c3cccc(OC(F)F)c3)c3ncccc3c2)cc1,30.0,11.9712,0.6666,7.9876,-10.2155,-89.7137,-86.1921
352,N#Cc1cccc(Nc2ncc(-c3cccc4ccccc34)o2)c1,30.0,7.2478,0.7703,3.4926,-25.083,-56.3402,-73.0333
549,NC1(c2ccc(NC(=O)c3ccnc(-c4cc(C(=O)O)ccn4)c3)cc2)CC1,30.0,9.056,2.882,7.9207,-16.2008,-110.676,-124.1478
1972,O=C1c2ccccc2C2=Nc3ccccc3SC(c3ccc(Cl)cc3)C12,2.96,8.1878,0.0,3.6256,-19.1181,-47.1262,-65.2047
1376,COC(=O)c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1OC,9.5,10.533,0.6073,6.9154,-19.4076,-97.0261,-104.0427
2445,O=c1[nH]c(C2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)nc2c1nnn2Cc1c(F)cccc1Cl,1.4,13.9247,0.8392,11.725,-16.8237,-144.7133,-128.3271
307,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,30.0,10.1028,7.1925,17.1868,18.6623,-190.4326,-162.2248
288,C1CCc2nc3c(nc2C1)CCCC3,30.0,5.3097,0.0,1.6586,-3.3884,-30.164,-30.0177
695,O=C(c1ccccc1)N1CCC(c2nn(-c3ccc(F)cc3)c(=O)[nH]2)CC1,30.0,10.4794,0.8122,7.3314,-13.7506,-94.5503,-91.1236
1717,COc1cc(C(=O)Nc2nc(-c3ccccc3)cs2)ccc1NS(=O)(=O)c1ccc(C)cc1,5.2,10.6471,1.8191,7.4917,-18.2286,-98.1729,-109.0432
631,CNC(=O)c1cccc(-c2cnc(Nc3cccc(C(F)(F)F)c3)c3c2CCO3)c1,30.0,10.2173,1.6089,8.9548,-13.6512,-105.737,-105.4632
2455,CCOc1ccccc1N(CC(=O)Nc1cc(OC)ccc1OC)S(=O)(=O)c1ccccc1,1.38,13.3307,0.793,9.8533,-10.3633,-118.3263,-108.7264
1867,Cc1cccc(C)c1Nc1c(-c2cccs2)nc2ncccn12,3.72,7.2142,0.6504,3.0471,-17.5093,-53.4515,-56.5277
1302,Cc1ccc(N2CCN(c3cnn(-c4nc5ccccc5s4)c(=O)c3Cl)CC2C)cc1,10.52,9.7381,0.0,4.7881,-16.8415,-72.81,-71.4976
2005,CC1(C)CC2CC(C)(CN2S(=O)(=O)c2ccc(C(=O)Nc3cccc(S(=O)(=O)N4CCOCC4)c3)cc2)C1,2.8,15.5155,0.6516,10.6064,-2.4241,-131.7065,-94.2798
1310,Cc1nn(CCc2nc(-c3ccccc3)cs2)c2[nH]c(=O)cc(C(F)(F)F)c12,10.35,9.0324,0.8993,7.6559,-12.8334,-91.6479,-90.8501
889,COc1ccc(C(=O)NC2CCCc3c2[nH]c2c(Cl)cccc32)cc1OC,22.38,9.0955,1.5386,6.8116,-11.8753,-85.0753,-93.3619
1638,COc1cccc(CNC(=O)c2c(OC)cc(=O)n3c2CCN(C(=O)c2ccc(C)cc2C)CC3)c1,5.9,15.1977,0.6114,9.8543,-12.1541,-124.1338,-119.641
2018,CCN1CCN(c2ncc3c(n2)CCN(Cc2cc(Br)cs2)C3)CC1,2.7,10.0058,0.0,5.4826,-2.5502,-82.0655,-64.2378
1420,CC(C)c1ccccc1-c1ncc(F)c(NC2(c3ccc(-c4cccnc4)cc3)CC2)n1,8.9,10.9694,0.8109,4.9307,-17.7145,-73.8065,-79.0112
1518,c1ccc(Nc2cc3c(cn2)CN(Cc2c[nH]c4ccccc24)CCN3)cc1,7.47,8.7496,1.8307,4.1545,-19.2072,-75.7855,-94.9927
2232,CCOc1ccc(CCNC(=O)c2cc3ncccc3n2Cc2cccc(C)c2)cc1OCC,1.9,13.0703,0.564,6.9398,-12.638,-94.4945,-96.554
1190,CCNc1oc(-c2cccc3ccccc23)nc1C#N,13.0,6.5339,0.7336,3.5587,-17.1769,-56.2206,-62.4188
14,Nc1nc(N)c2cc(Sc3ccc4ccccc4c3)ccc2n1,30.0,5.376,3.0338,3.7427,-18.3489,-64.2796,-78.1635
1462,CC(=O)Nc1ccc(NC(=O)C(NS(=O)(=O)c2ccc(Br)s2)c2ccccc2)cc1,8.13,9.6665,2.3325,8.1292,-9.4884,-104.0326,-108.8202
1453,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1,8.35,11.4661,2.238,8.9516,-20.3746,-132.4757,-126.9534
515,c1cc(OCCN2CCCCC2)cc(-c2n[nH]c3ccc(-c4ncn[nH]4)cc23)c1,30.0,9.4369,1.4341,5.6466,-15.7045,-90.674,-95.6401
410,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc(C)cs3)cc2)c1O,30.0,8.8262,2.3881,7.4559,-11.132,-97.594,-102.7911
1054,Cc1ccc(-c2cc(C(=O)NCc3ccc(S(N)(=O)=O)cc3)c3ccccc3n2)cc1C,17.0,10.7399,2.3317,6.8247,-15.6744,-94.4575,-102.6989
314,CCOc1ccccc1C(=O)Nc1ccncc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,30.0,11.2058,2.0161,11.2156,-9.8309,-131.1842,-122.7241
1926,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccccc1,3.27,7.9346,0.0,2.5672,-11.3663,-46.962,-42.5077
2177,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,2.07,8.1789,0.0,3.6386,-3.6168,-52.583,-55.1322
1581,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,6.56,14.5842,2.5154,11.7945,-20.851,-165.5965,-153.4096
913,COc1cc(F)ccc1-c1nc(-c2c(C)noc2C)cc2c1cc(C)n2C,21.65,9.6201,0.0,6.1553,-14.3353,-76.8415,-87.2324
1928,Oc1c(CN2CCN(c3ccccn3)CC2)cc(Cl)c2cccnc12,3.23,8.9147,0.7428,5.4167,-11.1099,-78.1648,-80.8599
383,NC(=O)Nc1cc(-c2ccc(CN3CCOCC3)cc2)sc1C(N)=O,30.0,7.3043,4.3646,8.1529,-6.7011,-111.6795,-114.2539
1138,COc1ccc(-c2cc(C(F)(F)F)nc(SCCC(=O)Nc3cc(C)ccc3O)n2)cc1,14.91,11.2935,1.7893,10.425,-6.5347,-119.8688,-105.6824
1673,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1,5.62,13.2677,0.6259,7.8235,-8.7111,-102.8448,-90.9857
2370,CC(C)c1ccccc1-c1ncc(F)c(NC(C)(C)c2ccc(-n3ccnn3)cc2)n1,1.6,10.9902,0.702,5.7025,-13.2135,-85.3893,-76.119
1592,Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)c1cc(-c2ccc3c(c2)OCO3)on1,6.4,11.0179,0.848,8.2936,-20.4309,-106.4304,-107.696
2269,Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)OCCN(C)C)cc12,1.78,10.211,0.0,4.8367,-6.275,-66.0356,-57.8633
1291,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,10.93,8.8493,1.4355,4.5865,-19.3033,-73.9675,-82.0961
264,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,30.0,13.2535,1.3838,9.5909,-17.3147,-132.544,-132.2897
950,CCOC(=O)c1c[nH]c2c3c(ccc2c1=O)CCCC3,20.37,7.2223,0.5952,5.0238,-7.6619,-61.7942,-61.8123
2187,CC1CCc2cc(F)ccc2N1C(=O)CSc1nnc2c(n1)[nH]c1ccccc12,2.02,9.0511,0.8338,6.3625,-16.9671,-86.3958,-88.5282
2252,O=C(Nc1ccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)cc1)c1cnccn1,1.8,12.4088,0.6435,7.5827,-11.1694,-107.7084,-94.1504
416,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cc(Br)cs3)cs2)cc1,30.0,8.2101,2.0304,6.8418,-16.6396,-92.2837,-105.4568
2044,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,2.56,7.3122,0.0,1.7025,-4.2406,-33.1573,-33.6778
359,COc1cccc(C(=O)Nc2ccc([S+](=O)([O-])Nc3nccs3)cc2)c1O,30.0,7.8997,2.8815,8.7739,-12.5262,-105.8828,-112.9078
1211,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccccc1,13.0,8.6227,1.9818,6.0372,-19.9652,-87.0908,-103.9042
901,Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCCO5)sc3C)ccc21,22.0,13.1674,0.6946,7.8624,-23.6812,-102.2325,-114.763
9,CC(C)(C)C1CCc2c(sc(NC(=O)c3ccncc3)c2C(N)=O)C1,30.0,7.0561,2.0893,5.3133,-5.4725,-75.0881,-80.5607
1548,Cc1ccccc1CSc1nc2ncc(Br)cc2[nH]1,7.0,5.6243,0.6697,3.2924,-8.5068,-48.5214,-50.2244
317,CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCCN3CCCC3)cc21,30.0,10.9835,0.5921,7.8235,-8.1626,-96.3193,-99.7432
305,COc1cc(-c2ccnc3c2c(C)nn3-c2ccc(C(F)(F)F)cc2)ccc1O,30.0,9.6153,0.8763,8.1588,-14.8661,-93.7836,-89.9757
428,Cc1ccc(S(=O)(=O)Nc2cc(C(=O)Nc3nc(-c4ccccc4)cs3)ccn2)cc1,30.0,9.7244,1.9474,6.8164,-18.9587,-95.4199,-107.555
106,Cc1ccc2oc3c(c(=O)c2c1)C(c1ccc(O)cc1)N(CCCN(C)C)C3=O,30.0,10.8719,0.7463,7.7993,-11.5554,-97.403,-95.4793
1538,CCc1ccccc1Nc1ncnc2c1cnn2-c1ccc(Cl)cc1,7.13,8.0785,0.6269,4.2089,-16.4405,-68.1517,-70.6252
122,CCOC(=O)N1CCN(Cc2nc3cc(NC(=O)CC(C)C)ccc3n2C(C)C)CC1,30.0,13.7722,0.54,8.8852,1.7489,-122.687,-80.3388
1477,Fc1ccccc1Nc1nc(-c2ccncc2)nc2ccccc12,7.9,7.5362,0.837,4.5968,-19.4856,-67.5158,-81.7418
1600,Cc1ccc(-c2nnc(N3CCC(C(N)=O)CC3)s2)cc1,6.38,7.7638,1.377,4.6766,-7.1958,-71.3445,-68.4253
890,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C/c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,22.25,10.9504,0.9262,8.9454,-19.4985,-102.59,-106.9645
1361,CCOc1cccc(C(=O)Nc2nc3c(s2)CC(C(C)(C)C)CC3)c1,9.74,8.1374,0.7546,4.4329,-2.9034,-60.2282,-64.6036
1829,CC(=O)Nc1ccc(CN2CCc3nc(C(C)C)nc(-c4ccc(Cl)cc4)c3CC2)cc1,4.1,12.5692,0.5493,6.0639,-7.4382,-88.6852,-89.2887
1270,CC1=C(C(=O)Nc2nnc(-c3ccccc3)s2)C(c2[nH]ncc2Cl)N=C(Nc2nc3ccccc3o2)N1,11.0,8.4575,3.3588,7.898,-27.9942,-120.8359,-141.4849
116,COc1ccc(N2Cc3cccc(C(=O)Nc4ccc(C(C)C)cc4)c3C2=O)cc1,30.0,10.4348,0.8079,6.069,-15.6425,-78.6845,-87.9919
1457,CCOC(=O)c1ccc(N2C(=O)c3n[nH]c(-c4ccco4)c3C2c2ccc(C)cc2)cc1,8.24,10.9212,0.9205,7.4934,-22.0379,-96.0797,-99.0582
745,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,30.0,8.4497,0.6526,4.3226,-8.6489,-63.6758,-70.5945
1381,Cc1noc(C)c1C(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2,9.4,12.9119,0.0,5.1141,-9.8527,-74.1851,-71.362
1651,N#Cc1ccccc1Nc1ncc(-c2cccc3ccccc23)o1,5.8,7.0722,0.943,3.4334,-25.0801,-55.4845,-72.2839
2490,CCOC(=O)c1ccc(NC(=O)c2sc3nc4c(cc3c2N)N2CCC4CC2)cc1,1.21,9.7178,2.3323,8.0058,-20.786,-109.7878,-117.6011
970,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccnc1,20.0,9.1861,2.2361,7.2362,-20.0189,-103.6117,-117.3304
1287,Cc1ccccc1C(=O)N1CCc2cc(-n3cc(NC(=O)Cc4ccccc4)cn3)ccc21,11.0,12.004,0.6156,5.9418,-22.0306,-86.2519,-98.0833
673,Cc1ccc(C(=O)N2CCc3c(nc4cc(-c5ccccc5)[nH]n4c3=O)C2)cn1,30.0,10.3403,0.8772,6.3924,-21.2919,-92.6185,-97.9147
2336,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,1.65,9.4319,0.0,2.6993,-6.8786,-39.8776,-46.7562
1522,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccc2cccnc12,7.4,9.3896,2.2312,6.6983,-25.4236,-98.0442,-118.6754
1690,Cc1cc(-c2ccc(C)c(S(=O)(=O)NCC3CCN(Cc4ccc(F)cc4)CC3)c2)on1,5.49,12.3616,0.8023,7.7672,-5.285,-97.9809,-91.736
310,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,30.0,10.723,1.7517,9.7163,-17.3087,-122.4025,-133.4517
592,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,30.0,14.8017,4.3946,14.8035,-6.3609,-190.7857,-181.6961
463,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1ccc(-c2ccccc2[N+](=O)[O-])o1,30.0,9.6737,0.9865,9.6748,-16.7336,-102.3717,-101.5017
1018,CCC(C)C1NC(=O)C2CCCN2C(=O)C(CC(C)C)OC(=O)CCNC(=O)C(C)N(C)C(=O)C(C(C)C)N(C)C1=O,18.11,21.8107,1.379,15.713,15.4638,-197.4618,-127.6654
1001,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)c([S+](=O)([O-])Nc3ccc(Br)cc3)c2)c1C,19.0,11.149,2.1689,9.8755,-7.9643,-117.0075,-116.524
1335,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3ccc(Cl)cc3o1)N2,10.0,6.6529,2.5347,7.1701,-17.416,-99.9193,-111.1493
963,COc1ccc(OC)c(C(=O)Nc2nc(-c3ccccc3)cs2)c1,20.0,7.9378,0.98,5.6445,-13.3752,-71.882,-85.1252
553,CCC(CC)(NC(=O)C(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NC1(C(=O)NC(c2ccc(F)cc2)c2ccc(F)cc2)CCCC1,30.0,19.1107,5.0139,15.7669,4.6498,-206.0921,-201.4422
88,CCCc1c(CC)c(=N)c2ccccc2n1C,30.0,5.7838,0.6419,1.8493,-2.2347,-34.2758,-36.5105
691,O=c1[nH]c(C2CCCN(CC3CCCCC3)C2)nn1-c1ccc(Cl)cc1,30.0,9.027,0.7181,5.2289,-1.942,-74.5269,-65.6472
1743,Cc1ccc(Cl)cc1NS(=O)(=O)c1cc2c(cc1F)NC(=O)CC2,4.97,7.7685,1.819,7.401,-7.9872,-86.4608,-88.2001
1577,O=C1CCCC2=C1C(c1ccncc1Cl)N=C(Nc1nc3ccccc3o1)N2,6.6,8.2317,1.8405,6.7381,-19.0892,-95.8241,-106.8937
